0
-1845
41523
83190
116395
141312
162139
180695
191857
184978
150812
89157
11658
-62429
-114785
-135423
-124781
-90391
-41582
13848
69570
119004
154776
170690
164862
141306
108296
74299
44154
17875
-7541
-34974
-64992
-95728
-124273
-148176
-166074
-177504
-182576
-181909
-176598
-167740
-155535
-138620
-114473
-80980
-38307
10191
58722
101012
132286
150230
154797
147470
130712
107723
82119
57161
34785
15152
-2719
-19493
-34258
-44490
-47384
-41655
-28494
-11001
7453
24714
40198
54045
65930
74545
78076
75232
65975
51485
33532
13809
-6344
-25855
-43755
-59179
-71478
-80240
-85162
-85948
-82458
-75080
-64989
-53907
-43364
-33905
-24853
-14889
-3080
10365
24118
36466
46112
52473
55365
54511
49449
39948
26588
10905
-5090
-19690
-31960
-41579
-48265
-51387
-50176
-44368
-34726
-22903
-10688
803
11366
21194
30088
37081
40833
40520
36511
30271
23552
17433
11921
6320
32
-6817
-13351
-18428
-21191
-21283
-18670
-13354
-5335
5082
16889
28274
37038
41374
40602
35419
27521
18825
10702
3629
-2638
-8539
-14178
-19087
-22372
-23106
-20743
-15342
-7577
1417
10257
17540
22100
23278
21111
16315
10003
3241
-3301
-9398
-14978
-19749
-23040
-24033
-22256
-17970
-12166
-6142
-958
2889
5386
6706
6959
6216
4681
2783
978
-601
-2330
-4869
-8592
-13069
-17038
-18983
-17991
-14341
-9418
-5013
-2452
-2053
-3161
-4615
-5300
-4506
-2039
1792
6215
10078
12086
11220
7188
665
-6844
-13509
-17777
-18813
-16617
-11859
-5597
995
6832
11083
13300
13491
12067
9684
7022
4622
2819
1771
1506
1943
2897
4112
5334
6394
7241
7873
8213
8016
6898
4518
821
-3774
-8360
-11758
-12886
-11160
-6734
-481
6300
12318
16670
18999
19388
18109
15420
11514
6630
1185
-4205
-8865
-12260
-14123
-14441
-13332
-10950
-7483
-3233
1296
5429
8466
9900
9606
7906
5494
3196
1639
939
578
-391
-2827
-6890
-11721
-15656
-16968
-14727
-9301
-2173
4774
10068
13071
13867
12850
10386
6760
2312
-2493
-7199
-11537
-15396
-18489
-19974
-18492
-12825
-2899
9562
21322
28893
30071
24865
15260
4081
-6262
-14386
-19735
-22021
-20953
-16518
-9503
-1673
4741
8018
7757
4982
1486
-1102
-1970
-1184
673
2903
4866
5966
5661
3637
35
-4483
-8964
-12559
-14812
-15656
-15178
-13395
-10253
-5826
-509
4992
9886
13541
15577
15767
13947
10097
4605
-1547
-6910
-10081
-10331
-7963
-4142
-303
2504
3964
4399
4385
4374
4518
4718
4770
4491
3793
2716
1442
239
-657
-1176
-1451
-1698
-1990
-2106
-1592
-61
2480
5499
8118
9516
9305
7672
5240
2765
843
-267
-684
-836
-1304
-2566
-4710
-7254
-9229
-9555
-7571
-3412
1971
7194
10984
12605
11978
9509
5834
1619
-2517
-6033
-8511
-9726
-9660
-8447
-6281
-3390
-115
3014
5321
6226
5567
3776
1719
273
-142
253
791
805
1
-1444
-3101
-4592
-5772
-6694
-7440
-7994
-8244
-8083
-7484
-6491
-5145
-3439
-1363
1004
3420
5514
6907
7339
6751
5277
3193
856
-1359
-3131
-4267
-4744
-4685
-4257
-3571
-2632
-1385
176
1936
3652
5039
5862
6005
5481
4407
2974
1396
-162
-1635
-3061
-4473
-5745
-6509
-6256
-4630
-1739
1737
4787
6552
6772
5912
4866
4427
4846
5720
6241
5613
3400
-340
-5075
-9927
-13807
-15635
-14621
-10598
-4198
3235
10054
14850
16876
16165
13338
9248
4674
160
-3975
-7558
-10483
-12643
-13889
-14025
-12852
-10261
-6338
-1398
4068
9510
14425
18382
20997
21915
20874
17819
12991
6923
323
-6082
-11661
-15926
-18547
-19393
-18562
-16359
-13174
-9314
-4921
-57
5065
9901
13624
15426
14908
12290
8295
3795
-529
-4307
-7354
-9506
-10591
-10578
-9720
-8491
-7298
-6161
-4661
-2238
1324
5589
9579
12224
12848
11371
8169
3799
-1151
-5990
-9834
-11731
-11077
-8067
-3798
167
2583
3169
2683
2367
3115
4906
6820
7570
6193
2495
-2893
-8767
-13710
-16427
-16045
-12375
-6071
1444
8358
13048
14606
13070
9262
4378
-429
-4310
-6785
-7711
-7242
-5778
-3874
-2073
-725
102
591
1061
1855
3263
5453
8339
11435
13817
14363
12229
7355
657
-6275
-11853
-15144
-16115
-15352
-13509
-10892
-7460
-3162
1705
6446
10253
12602
13444
13064
11758
9628
6649
2947
-1002
-4437
-6639
-7287
-6594
-5151
-3607
-2427
-1820
-1796
-2207
-2716
-2768
-1723
826
4693
8964
12268
13365
11753
7921
3112
-1280
-4325
-5868
-6425
-6775
-7495
-8668
-9843
-10236
-9078
-5991
-1271
4080
8629
11047
10683
7875
3815
-13
-2510
-3394
-3156
-2605
-2337
-2441
-2597
-2422
-1771
-778
332
1468
2708
4111
5458
6195
5650
3438
-218
-4481
-8207
-10405
-10569
-8774
-5540
-1627
2143
5012
6418
6142
4412
1849
-761
-2776
-3903
-4180
-3779
-2805
-1261
806
3128
5198
6461
6594
5648
3948
1841
-496
-3026
-5648
-8033
-9688
-10212
-9543
-7973
-5883
-3456
-624
2645
5979
8492
9169
7526
4082
219
-2544
-3427
-2802
-1854
-1754
-2911
-4807
-6464
-7110
-6547
-5011
-2751
224
4002
8374
12610
15690
16878
16198
14406
12437
10735
8992
6517
2955
-1214
-4826
-6742
-6630
-5231
-3904
-3754
-4929
-6531
-7164
-5741
-2059
3144
8558
12840
15025
14696
11961
7327
1539
-4607
-10429
-15462
-19432
-22121
-23243
-22438
-19441
-14318
-7601
-215
6794
12554
16535
18518
18464
16407
12474
7001
614
-5804
-11290
-15027
-16517
-15658
-12719
-8269
-3075
2018
6259
9146
10518
10529
9502
7768
5587
3173
783
-1258
-2652
-3303
-3421
-3444
-3753
-4369
-4831
-4417
-2604
485
3959
6483
6901
4831
873
-3650
-7281
-8987
-8446
-5970
-2236
1967
5865
8725
9935
9171
6582
2828
-1119
-4350
-6341
-7045
-6716
-5633
-3955
-1794
594
2717
4002
4124
3273
2118
1449
1712
2743
3880
4380
3847
2420
617
-999
-2119
-2755
-3114
-3390
-3630
-3726
-3500
-2795
-1546
184
2200
4216
5937
7154
7797
7880
7390
6206
4154
1201
-2350
-5836
-8449
-9598
-9186
-7606
-5470
-3262
-1152
915
2968
4825
6122
6533
5976
4659
2928
1077
-717
-2304
-3437
-3799
-3194
-1788
-155
977
1149
480
-365
-573
309
2065
3876
4709
3783
884
-3563
-8611
-13000
-15424
-14855
-10895
-4056
4241
12014
17366
19131
17224
12534
6444
273
-5087
-9221
-12017
-13461
-13553
-12363
-10115
-7191
-4004
-846
2208
5230
8248
11041
13070
13604
12036
8225
2696
-3447
-8873
-12521
-13972
-13531
-11962
-10028
-8098
-6031
-3387
174
4553
9128
12962
15180
15315
13447
10111
6042
1896
-1917
-5254
-8108
-10439
-12043
-12567
-11649
-9129
-5208
-456
4342
8416
11204
12430
12058
10240
7294
3736
257
-2415
-3780
-3808
-2975
-2033
-1582
-1712
-1934
-1482
178
2925
5913
7901
7821
5292
827
-4335
-8668
-10884
-10317
-7083
-2000
3687
8661
11877
12801
11472
8393
4304
-57
-4103
-7426
-9732
-10793
-10461
-8780
-6078
-2960
-137
1855
2889
3283
3594
4271
5368
6494
7031
6485
4746
2110
-927
-3937
-6709
-9187
-11288
-12766
-13230
-12331
-9956
-6316
-1880
2772
7064
10477
12563
13020
11801
9201
5794
2220
-1082
-3996
-6621
-8999
-10885
-11760
-11088
-8673
-4854
-409
3760
6964
8891
9558
9151
7901
6046
3854
1610
-448
-2195
-3616
-4714
-5429
-5634
-5232
-4275
-2979
-1620
-385
703
1702
2610
3284
3522
3233
2565
1842
1362
1191
1139
905
301
-642
-1733
-2753
-3527
-3874
-3548
-2299
-97
2649
5111
6408
6133
4679
3080
2405
3069
4537
5623
5186
2782
-1140
-5534
-9284
-11586
-12029
-10474
-6988
-1939
3856
9173
12733
13716
12132
8793
